id,area,rent_sqft,units,yr_built,lat,lon,low_income,value_imprv_sqft
c6172707,10090,2.25,10,1935,37.862954941983,-122.266081473879,No,50
c6172711,11886,1.94,12,1932,37.8653861619783,-122.25123862489,No,45
c6172735,7321,2.79,8,1946,37.8748995678683,-122.26306223487,No,106
c6172749,8824,1.96,11,1950,37.8700987110316,-122.289321477524,No,56
c6172763,7342,1.95,7,1962,37.8551242533456,-122.276322431438,No,37
c6177828,7055,1.33,6,1966,37.6350571936662,-122.07365435612,No,60
c6177845,12952,1.31,15,1953,37.778445667119,-122.217801498045,Yes,44
c6177870,16967,1.22,15,1967,37.7528156091538,-122.159987390644,Yes,56
c6177906,12199,2.45,17,1933,37.8190221463264,-122.255977129289,No,64
c6177907,14953,1.75,5,1953,37.8020672766021,-122.242365846966,No,63
c6177928,7670,1.41,8,1961,37.8369607950894,-122.257491275458,No,42
c6177939,3421,2.04,6,1959,37.8607711967291,-122.294564146248,No,162
c6177958,9533,2.21,12,1933,37.8257199916598,-122.250103648458,No,57
c6177962,5117,2.09,8,1932,37.8234894303488,-122.254733193503,No,64
c6181428,21137,2.1,19,1957,37.81472134,-122.252180915,No,94
c6183002,5863,1.77,6,1932,37.8113356629926,-122.244246513023,No,58
c6183003,6653,1.2,6,1940,37.7488014785057,-122.17289563659,No,83
c6183009,4489,1.35,5,1951,37.7932980740525,-122.224088811376,No,62
c6183014,4683,1.68,7,1933,37.7944848481806,-122.25149421502,No,40
c6183032,30935,2.44,29,1965,37.8038665141757,-122.250782996675,No,81
c6183034,46404,1.85,53,1983,37.7617791073171,-122.163009667546,Yes,32
c6183038,31975,2.38,40,1957,37.7954669853546,-122.248124369294,No,27
c6183040,9308,2.23,11,1944,37.8120446650242,-122.243395714884,No,122
c6183042,5569,1.41,5,1949,37.7966708385051,-122.229736404447,No,58
c6183051,6404,2.2,10,1960,37.8516594233365,-122.266329893002,No,54
c6183052,21025,2.84,28,1948,37.8249452338999,-122.251094653478,No,88
c6183056,22673,3.21,34,1947,37.825341709191,-122.250536193806,No,90
c6183057,6739,1.68,8,1944,37.8469221314706,-122.251709400343,No,64
c6183058,7984,1.97,7,1929,37.8247136798137,-122.253850342533,No,47
c6184495,127641,2.38,133,1976,37.6648106904763,-121.862926086356,No,43
c6190225,75590,1.95,82,1975,37.6548727481332,-122.068048368545,Yes,106
c6190809,13429,2.79,20,1970,37.4893775096143,-121.926286444559,No,94
c6215930,10769,2.48,19,1956,37.8394070790814,-122.261061687523,No,62
c6219169,4722,2.09,5,1952,37.8447347186067,-122.288777041854,No,80
c6231552,150825,2.78,146,1975,37.6316315834544,-122.038112189367,No,223
c6242060,31510,2.43,31,1949,37.8099258507761,-122.258981410854,No,92
c6273016,6638,1.47,6,1953,37.6809722665786,-122.064530417685,No,97
c6278216,7587,2.21,8,1953,37.8920483053517,-122.297285587859,No,184
c6278326,9361,1.83,10,1953,37.8006732087094,-122.252350914486,No,148
c6299682,7365,2.31,9,1954,37.7672824270086,-122.248893506742,No,111
c6306872,3737,1.62,5,1959,37.6563063795832,-122.072929257019,No,86
c6368907,6113,2.11,10,1928,37.7632223105865,-122.251800610402,No,149
c6373454,7208,1.8,8,1912,37.7709371169801,-122.257374549522,No,105
c6373907,8567,1.67,7,1944,37.7748972854665,-122.278204949425,No,54
c6376853,28591,2.48,35,1932,37.7747628925177,-122.27505347567,No,108
c6376859,12444,2.34,18,1931,37.7716965742865,-122.275513153778,No,154
c6376862,8673,1.76,8,1944,37.7730080306965,-122.275679782409,No,29
c6376865,26334,2.06,25,1939,37.7730128074581,-122.275885008614,No,39
c6376866,6547,1.81,7,1948,37.775532280695,-122.274002689492,No,50
c6376868,13278,2.33,16,1945,37.7736777029246,-122.269793686528,No,77
c6376869,8974,2.33,10,1949,37.7742710542007,-122.269897592287,No,55
c6376872,14410,2.45,22,1934,37.7717598871463,-122.275682290259,No,197
c6376873,14153,2.23,13,1946,37.7735677024233,-122.274738304459,No,33
c6376874,5408,1.61,7,1942,37.771534432229,-122.268831150174,No,63
c6376876,12564,1.74,9,1955,37.7761016887003,-122.287759576923,No,35
c6376880,8895,1.87,6,1943,37.7730182805608,-122.276108575959,No,20
c6379845,11025,1.94,10,1963,37.7770718823826,-122.281960995882,No,24
c6379851,20021,3.01,23,1919,37.7731742104592,-122.281078625457,No,20
c6379856,7223,1.9,10,1964,37.7770459210317,-122.280973773803,No,147
c6379858,17735,2.39,23,1962,37.7725468135979,-122.273120900239,No,80
c6379860,8705,1.95,8,1953,37.777204781371,-122.282608626234,No,49
c6379861,28958,2.55,34,1943,37.7717849046961,-122.278627573699,No,108
c6379865,38377,2.73,48,1960,37.777121212764,-122.284146003976,No,161
c6379868,150081,3.05,189,1971,37.7788729634949,-122.285173911841,No,143
c6379873,5003,1.67,6,1930,37.7717678477752,-122.278229527761,No,135
c6379875,18689,2.47,24,1951,37.7767093581431,-122.284296774185,No,143
c6379878,7550,1.86,10,1964,37.7770628906639,-122.281618172273,No,143
c6379879,17539,2.39,23,1934,37.7730779767972,-122.278336747164,No,71
c6379881,30833,2.62,37,1958,37.7711262511987,-122.278963060616,No,91
c6379885,5958,1.93,8,1929,37.7737448345911,-122.282080910615,No,44
c6379892,156067,1.97,186,1993,37.7807586736065,-122.275765609892,Yes,41
c6382513,4763,1.83,6,1926,37.7742330377747,-122.264927297315,No,87
c6382514,121934,2.98,170,1965,37.7708897703532,-122.285247950272,No,89
c6382515,5938,1.9,5,1963,37.7741071314791,-122.263692951079,No,32
c6382516,5357,1.85,5,1929,37.7733415698302,-122.267512351013,No,101
c6382517,5247,1.71,5,1952,37.7738198169475,-122.262974858401,No,49
c6382518,9025,2.13,7,1961,37.7739328538031,-122.266251898825,No,38
c6382522,7769,1.83,6,1964,37.7739567159874,-122.266850131085,No,38
c6382524,4031,2.01,5,1953,37.7713981867614,-122.265174897834,No,137
c6382526,4614,1.76,5,1943,37.7722940012539,-122.284970901211,No,122
c6382527,7797,2,5,1955,37.771492158299,-122.267051853446,No,26
c6382529,7463,2.14,6,1957,37.7733890274035,-122.266738892577,No,42
c6382530,14158,2,19,1934,37.77431801904,-122.26545646756,No,118
c6382538,11370,2.01,12,1943,37.8901396698339,-122.300958741111,No,45
c6385084,10965,1.95,9,1947,37.77232695534,-122.262527080927,No,68
c6385088,19668,2.79,18,1921,37.775143180519,-122.263576108022,No,53
c6385092,7783,1.88,8,1956,37.7723184294533,-122.263033094839,No,125
c6385093,6842,1.83,6,1955,37.7718936899609,-122.26128587024,No,42
c6385095,7854,1.83,7,1951,37.7749136224235,-122.259802080689,No,37
c6385096,9668,1.65,8,1960,37.7706015863376,-122.260899823465,No,39
c6385097,7525,1.56,5,1962,37.772079114212,-122.253114746003,No,35
c6385098,5492,1.92,6,1939,37.7702212292837,-122.261216812175,No,59
c6385099,6554,1.78,6,1964,37.7716219405536,-122.261296694278,No,38
c6385100,6193,1.93,6,1968,37.7715822589517,-122.260570658856,No,45
c6385103,6089,1.95,6,1956,37.7716406877463,-122.2625365111,No,63
c6385133,5094,1.9,6,1941,37.8668904172781,-122.29527161617,No,37
c6385139,10945,1.91,9,1950,37.8311029697599,-122.263217504987,No,41
c6386362,4633,1.74,5,1944,37.7692667236323,-122.255274163837,No,62
c6386363,3543,1.75,6,1931,37.7707197491023,-122.252007357426,No,155
c6386367,17332,2.34,10,1963,37.7687898759784,-122.252355351414,No,31
c6386368,6540,2,5,1960,37.7705694204958,-122.25826654749,No,32
c6386369,28402,2.23,32,1954,37.7704679839491,-122.256441895382,No,50
c6386371,7425,2.08,9,1924,37.7713298634115,-122.256761722201,No,34
c6386373,7155,1.96,7,1927,37.7711010629469,-122.254503143751,No,41
c6386374,42581,2.42,36,1956,37.7696370939061,-122.254296609232,No,39
c6386376,31340,2.56,36,1928,37.7712388071472,-122.257005102986,No,46
c6386378,18011,2.4,10,1957,37.7684635397247,-122.250122648798,No,27
c6386379,4180,1.77,6,1941,37.7724157537181,-122.257359386008,Yes,135
c6386380,9583,2.36,8,1945,37.7690784201584,-122.251953699421,No,32
c6386381,9431,1.56,10,1948,37.7707603536727,-122.25361566401,No,110
c6386385,30591,2.39,28,1955,37.7700437687423,-122.253737994893,No,42
c6386386,11436,2.3,9,1956,37.7682916404753,-122.249729792686,No,29
c6390435,8518,2.07,7,1959,37.7684558368746,-122.251591529142,No,31
c6390436,4991,1.51,5,1930,37.7713146123195,-122.250219787844,No,61
c6390437,5345,1.9,5,1946,37.7687705507469,-122.242770078253,No,37
c6390443,13750,2.11,12,1967,37.7687227264598,-122.252202493866,No,40
c6390444,5344,1.68,6,1942,37.7693039825309,-122.256407972095,No,112
c6390447,12744,2.07,10,1943,37.76819002013,-122.252684203713,No,39
c6390448,22546,2.78,19,1956,37.7680937583574,-122.250764796805,No,55
c6390450,5713,1.57,6,1962,37.714071512512,-122.161872907077,No,61
c6390453,5533,1.75,5,1965,37.7692733349746,-122.244011219836,No,32
c6390456,13379,2,11,1957,37.7688070478758,-122.254218468737,No,36
c6390458,27605,2.18,39,1974,37.7690784911543,-122.254841923633,No,71
c6390459,8917,1.65,7,1956,37.7749759201123,-122.257115901948,No,29
c6390461,14255,2.56,17,1932,37.7677601922326,-122.252862002434,No,73
c6390462,10595,1.94,8,1959,37.7681941338593,-122.250993111992,No,84
c6390511,6979,1.54,7,1967,37.5324739603475,-122.029334839748,No,62
c6390513,9862,1.8,10,1961,37.5322978879839,-122.034912852573,No,37
c6393164,7071,2.05,7,1949,37.7685468098662,-122.248419130128,No,53
c6393167,15771,2.59,15,1945,37.7685238719116,-122.246684123095,No,56
c6393171,5866,1.83,5,1953,37.7722015966389,-122.248121140758,No,46
c6393176,7407,1.55,6,1960,37.7716509996537,-122.248414069272,No,52
c6393179,3515,1.5,5,1930,37.769761003773,-122.247982447272,No,102
c6393180,4585,1.8,5,1959,37.7720652861573,-122.247805581248,No,54
c6393182,44223,2.93,64,1976,37.7682069516597,-122.247419432852,No,93
c6393183,5367,2.07,8,1962,37.7679704662198,-122.24253556195,No,56
c6393185,9964,2.21,10,1958,37.7685386938677,-122.248222564647,No,43
c6393189,7359,1.59,5,1962,37.7715182507456,-122.248109157925,No,48
c6393190,20043,2.51,23,1959,37.768743764416,-122.247191990473,No,68
c6393192,6130,1.74,5,1958,37.7714512905895,-122.247956433448,No,95
c6393193,7399,1.56,5,1944,37.7695613276441,-122.243610564426,No,31
c6393200,11360,2.3,15,1952,37.7685945563127,-122.246847172131,No,127
c6393202,7165,1.9,11,1954,37.768359931542,-122.24780921253,No,140
c6393203,3918,2.1,5,1928,37.7684339660939,-122.247980683684,No,79
c6393204,6043,1.84,6,1958,37.7713240611054,-122.247663806435,No,61
c6393205,33316,2.35,36,1960,37.7681655759039,-122.243489992091,No,33
c6393225,10419,1.78,10,1965,37.5297268767017,-122.028368988376,No,34
c6396044,5203,1.98,10,1940,37.7843401806739,-122.223726675273,No,134
c6396058,5768,1.54,6,1950,37.7833107006666,-122.227279280602,No,111
c6398467,5728,1.56,6,1958,37.7839200636737,-122.227989888998,No,50
c6398468,9204,1.56,7,1974,37.7888780295667,-122.230570775481,No,44
c6398469,7542,1.54,7,1969,37.7867191612288,-122.227791980326,No,101
c6398471,7957,1.39,6,1925,37.7871847443353,-122.228604298992,No,84
c6398473,14758,1.57,11,1960,37.7824819248613,-122.230784525406,No,12
c6398476,6600,1.26,5,1967,37.7880379134313,-122.227989312784,No,53
c6409074,6255,1.36,7,1958,37.7280232967751,-122.180438082121,No,43
c6409081,30673,2.84,27,1974,37.6549837741474,-122.047729348538,No,111
c6409084,73612,2.93,63,1973,37.6548390863608,-122.047020821913,No,115
c6409086,34798,1.93,46,1968,37.7261033525535,-122.181200322623,No,65
c6409090,48622,2.73,49,1973,37.6548554154234,-122.04635089257,No,119
c6409882,4814,1.46,6,1949,37.7641604207408,-122.196473759571,No,20
c6409885,12734,1.33,14,1956,37.7661386476038,-122.198566009997,Yes,43
c6409886,26549,1.21,24,1975,37.7648878682599,-122.198346283941,Yes,78
c6409887,13282,1.12,7,1975,37.765356889885,-122.198648657314,No,34
c6409888,14717,1.45,17,1970,37.7652566646608,-122.199045512685,Yes,54
c6409890,5045,1.29,6,1959,37.7662512733261,-122.195888683006,No,52
c6409891,2903,1.78,8,1947,37.7642884191941,-122.201400830532,No,190
c6409893,19146,1.66,14,1932,37.7610815900335,-122.198831980534,No,4
c6411805,24827,1.89,34,1963,37.7680503660293,-122.196354768513,Yes,35
c6413450,8574,1.9,7,1954,37.758090471568,-122.244257977059,No,43
c6414998,8756,1.42,8,1964,37.733026134851,-122.173344666341,No,76
c6414999,5118,1.61,5,1988,37.7330595396448,-122.174082863501,No,119
c6415004,7962,1.25,8,1956,37.762647317062,-122.180370735283,No,38
c6422474,9082,1.8,8,1975,37.663040246135,-121.854257015909,No,92
c6423401,182493,2.81,212,1992,37.7214792422626,-121.911355334143,No,9
c6423402,202242,2.61,219,1988,37.7200896602443,-121.911996478472,No,5
c6423425,130961,2.77,143,1986,37.5907698432587,-122.001422493836,No,105
c6431206,6781,3.4,13,1934,37.57826445747,-121.967010088079,No,13
c6431209,101958,2.34,79,1965,37.5623788275295,-121.977879307941,No,264
c6437054,19166,2.04,22,1970,37.7282531446887,-122.154745802893,No,111
c6439198,51162,2.79,63,1963,37.5499951902271,-121.988233187428,No,71
c6456728,83449,1.69,76,1969,37.5529195300398,-122.005544951862,Yes,114
c6456730,67383,2.6,73,1968,37.5507011371002,-122.007432374568,No,132
c6456731,10992,2.07,10,1976,37.5543352827336,-122.005930929689,No,55
c648380,10888,1.61,8,1965,37.6280735706429,-122.048381441683,No,75
c648856,12508,2.52,23,1941,37.7998827473367,-122.229486845901,Yes,148
c649375,10282,2.35,18,1942,37.7726259567515,-122.191045712041,No,90
c649377,10549,1.57,12,1967,37.7703629363508,-122.207754920702,No,51
c6495024,4380,1.6,6,1967,37.8722191626745,-122.294730545117,No,122
c6501154,4577,2.02,6,1923,37.8531583829499,-122.253014281866,No,119
c650934,6124,1.82,8,1963,37.7950889788761,-122.235109464271,No,125
c6521098,10668,2.08,16,1950,37.8670644920524,-122.294407140598,No,137
c6523918,19943,2.35,14,1973,37.6923958165389,-122.07770686451,No,145
c652533,4510,1.53,8,1952,37.7726695242338,-122.213021335495,No,129
c653048,12616,1.93,14,1958,37.8136961735701,-122.254713240523,No,109
c655280,4140,2.03,7,1928,37.8593776145598,-122.27277911993,Yes,96
c655622,68960,2.74,84,1964,37.6981281423372,-122.176592506291,No,116
c655625,15736,2.31,25,1957,37.6703949751933,-122.074034517073,No,109
c655627,27152,2.25,32,1971,37.6924146929793,-122.147332750721,No,92
c656031,35507,3.92,34,1952,37.8028726291848,-122.25330125711,No,164
c656632,435188,2.86,506,1980,37.544676595051,-121.977427496568,No,86
c657529,9854,1.49,10,1953,37.8124729080839,-122.259626922144,No,108
c657559,47612,2.36,53,1952,37.8009423632697,-122.24561449245,No,46
c657753,135670,3.24,187,1979,37.7147220715663,-122.14460007084,No,243
c6584138,5372,1.91,6,1949,37.7560086616268,-122.232333582291,No,182
c6584785,6513,1.71,9,1938,37.8630901647925,-122.275860795177,No,163
c6623964,13305,1.89,16,1964,37.691562008249,-122.096081648054,No,68
c662537,21003,2.52,24,1940,37.8649789644428,-122.265112410523,No,83
c6644088,15640,1.89,20,1953,37.7793601095332,-122.224525612611,No,63
c6655282,10849,2.96,13,1957,37.7678173641176,-122.246554556766,No,131
c6658212,33304,1.98,43,1953,37.7695159853408,-122.19233522566,No,6
c6663196,147712,3.5,211,1973,37.5671538022475,-121.976323230677,No,430
c666740,19102,1.97,26,1969,37.7230067979366,-122.169705641348,Yes,85
c667967,13462,2.61,12,1940,37.8031794215572,-122.230858524708,No,81
c6697732,15651,1.52,20,1960,37.7700492224569,-122.176980182544,Yes,62
c672515,72284,3.15,82,1979,37.8141661328506,-122.258844348628,No,125
c6748293,26473,3.13,17,1967,37.8116075400232,-122.197532840025,No,121
c6753832,12070,3.78,20,1948,37.8258688553361,-122.208418926615,No,87
c6753849,8698,1.9,7,1960,37.8262303015164,-122.207698808212,No,66
c6753856,33121,2.67,41,1963,37.7237042542904,-122.170070447385,No,61
c6753858,6754,2.1,6,1952,37.8254378340358,-122.207507990943,No,59
c6753863,9015,2.72,9,1941,37.8264711238708,-122.208613861639,No,28
c6753864,9631,2.06,9,1959,37.8262784399533,-122.208447456175,No,36
c6753868,7965,2.27,5,1951,37.8270416442055,-122.208472994438,No,46
c6756255,19959,1.95,9,1982,37.6846488944911,-122.142078913939,No,153
c6756258,8061,1.51,6,1954,37.7208913698296,-122.145462438799,No,84
c6756264,19740,2.69,16,1957,37.7216064449457,-122.147046245816,No,80
c6758851,4120,1.44,6,1952,37.686066279522,-122.126995843424,No,102
c6758854,21265,1.97,11,1972,37.6974491719268,-122.138032932693,No,65
c6758855,13484,1.71,11,1982,37.6945993533676,-122.129618231097,No,109
c6758857,13888,1.68,13,1981,37.6966161550702,-122.129625237284,No,84
c676230,4132,1.72,5,1956,37.7350808919123,-122.15251255278,No,170
c6766282,125366,2.04,148,1984,37.6943372067807,-122.138367636197,Yes,73
c6766293,100168,2.61,77,1973,37.6988203342156,-122.138208363685,No,66
c6768758,16081,2.39,17,1972,37.6331966083008,-122.09429881009,No,69
c6768759,321409,1.57,269,1971,37.6327305457022,-122.092223280683,Yes,93
c6768760,62901,2.77,53,1983,37.6387422392902,-122.097932557678,No,112
c6771381,7286,1.57,6,1964,37.6281335163178,-122.043233232379,No,59
c6771383,74562,1.21,58,1995,37.6116499162056,-122.027093096111,Yes,87
c6778285,28427,3.18,28,1956,37.8007158107337,-122.252584831,No,139
c6783689,16459,1.66,17,1961,37.7720875270124,-122.211675361289,No,79
c6783693,5705,1.62,9,1960,37.7794391098315,-122.220495751832,No,89
c678951,11664,2.44,16,1938,37.8705629187023,-122.285245759109,No,57
c6793088,237295,2.93,297,1980,37.576142279803,-122.038585843713,No,24
c6794267,229787,2.12,188,1890,37.5724760030903,-122.038396026288,No,29
c6794274,22440,2.8,30,1984,37.5750623094381,-122.043194359506,No,169
c6794276,63478,3.13,70,1972,37.6514525191407,-122.089268040589,No,69
c6794279,653908,2.94,415,1987,37.5663371285111,-122.047777062983,No,3
c6794284,95824,2.79,132,1973,37.5746335798111,-122.037619246503,No,32
c6794285,62817,2.76,69,1963,37.6503285299959,-122.091716371569,No,65
c6794289,127343,3.08,148,1979,37.5649931015059,-122.022602109271,No,97
c6797012,185475,1,139,1989,37.5572055028484,-122.009627433549,Yes,96
c6797013,37173,2.71,39,1972,37.5542189940399,-122.016060997321,No,127
c6797019,68295,2.84,63,1973,37.5508719875954,-122.021456077892,No,101
c6797027,173929,2.56,200,1985,37.5504265995395,-122.024351421558,No,34
c6800677,7674,2.09,6,1960,37.5404005472804,-122.016216073486,No,19
c6800679,12760,1.84,16,1962,37.5417438209535,-122.021594971661,No,126
c6800682,107147,2.93,112,1978,37.5455144949709,-122.013816665602,No,80
c6800684,13761,1.96,16,1961,37.5407018097615,-122.022452435789,No,117
c6800687,23347,2.29,22,1963,37.5401383068051,-122.023028150115,No,10
c6800690,6463,1.72,6,1962,37.5405866221143,-122.023888534781,No,15
c6800691,13724,1.81,14,1975,37.5492013167879,-122.011093003246,No,65
c6804946,24725,2.48,23,1972,37.5219662242534,-121.971036454359,No,56
c6804950,59128,2.94,78,1988,37.5303629759761,-121.962343106949,No,88
c6804953,12473,2.18,16,1966,37.5128405579726,-121.964748574333,No,8
c6807359,95310,2.43,90,1965,37.5440793995951,-121.980878816969,No,16
c6807364,164253,3.09,122,1978,37.5422617585354,-121.978271488544,No,169
c6807365,24531,1.56,10,1993,37.5611548207608,-121.989638667945,No,91
c6807368,42479,2.61,36,1970,37.5587832115729,-121.990349114158,No,118
c6807369,141083,3.13,124,1991,37.5408255199331,-121.974391345213,No,123
c6807370,340397,2.32,263,1992,37.5434006516278,-121.971811373637,No,9
c6809950,49963,2.3,68,1973,37.5380542624792,-121.959493878123,No,69
c6809953,264157,2.69,150,1971,37.5348521035397,-122.001761398962,No,18
c6809957,67954,3.03,85,1979,37.5387956734496,-121.958854315469,No,97
c6812123,13143,1.68,17,1970,37.5464136907278,-122.045642384818,No,109
c6812129,34014,1.59,21,1985,37.5472233264001,-122.048462675652,No,154
c6813250,58900,2.94,70,1982,37.5454091460545,-122.028743814002,No,130
c6813254,69794,2.69,49,1982,37.5444400009954,-122.028034477861,No,119
c6822454,3225,1.6,5,1933,37.7713022381662,-122.190094164224,No,95
c6822701,81426,2.5,101,1979,37.5449056269957,-121.979208489579,Yes,108
c6824242,534128,2.89,306,2008,37.7049629724987,-121.898073448232,Yes,186
c6836391,16822,2.08,21,1962,37.6368717187704,-122.071328428334,No,100
c6856109,81441,4.69,87,2005,37.8689280739843,-122.29089980686,No,230
c6856508,4650,1.7,6,1959,37.8510767157161,-122.284724826105,No,104
c6866429,56384,2.83,72,1966,37.7706806846779,-122.279711496091,No,85
